name,address,city,state,phone,website,email,price_level,rating,signature_dish,unique_qualities,source
Brownsugar Restaurant,"King St &, The Esplanade, Warners Bay NSW 2282, Australia",Warners Bay,NSW,(02) 4947 1144,http://brownsugarrestaurant.com.au/,bjones@brownsugarrestaurant.com.au,Expensive,4.3,,"Modern, seasonal Australian cuisine in a sleek space with contemporary lighting & water views. | Restaurant | Rated 4.3/5 (668 reviews) | Expensive / upscale tier",Google Places API (New)
Gaucho Newcastle,"2, 6 Market St, Newcastle upon Tyne NE1 6JF, UK",,,0191 260 3600,https://gauchorestaurants.com/restaurants/newcastle/,newcastle@gauchorestaurants.com,Expensive,4.5,,Steak House | Rated 4.5/5 (609 reviews) | Expensive / upscale tier,Google Places API (New)
Tomahawk Steakhouse - Newcastle,"95 Quayside, Newcastle upon Tyne NE1 3DH, UK",,,0191 222 1122,https://tomahawk-steakhouse.co.uk/tomahawk-steakhouse-newcastle?utm_source=google&utm_medium=organic&utm_campaign=gmb_tomahawk_newcastle&utm_content=listing,newcastle@tomahawk-steakhouse.co.uk,Expensive,4.3,,"High-end steaks, chops, seafood dishes & cocktails are the draw at this sophisticated restaurant. | Restaurant | Rated 4.3/5 (1824 reviews) | Expensive / upscale tier",Google Places API (New)
Criniti's Kotara,"Northcott Dr, Kotara NSW 2289, Australia",Kotara,NSW,(02) 8026 7700,https://www.crinitis.com.au/?utm_content=Criniti's+Kotara&utm_campaign=Google+My+Business&utm_medium=organic&utm_source=google&utm_term=plcid_3312073950702555016,reservations@crinitis.com.au,Expensive,4.2,,"Casual dining room offering Italian dishes like pizzas & pastas, plus cocktails & gelatos. | Italian Restaurant | Rated 4.2/5 (2400 reviews) | Expensive / upscale tier",Google Places API (New)
Coldwater Creek,"60/62 Harbour St, Wollongong NSW 2500, Australia",Wollongong,NSW,(02) 4201 2111,https://www.nexthotels.com/sage/wollongong/dining/coldwater-creek-restaurant-bar,assistantmanagerfb.wol@sage-hotels.com,Expensive,3.3,,"Relaxed bar & eatery offering steaks, burgers 
& pub bites in a casual space with booths. | Restaurant | Rated 3.3/5 (40 reviews) | Expensive / upscale tier",Google Places API (New)
Frenchy's Bistrot at Empire Grill,"66 McKillop St, Geelong VIC 3220, Australia",Geelong,VIC,(03) 5223 2132,http://www.empiregrill.com.au/,,Expensive,4.4,,"Modern Australian dishes with Asian influences, in a refined dining room with old-world chairs. | French Restaurant | Rated 4.4/5 (391 reviews) | Expensive / upscale tier",Google Places API (New)
Fishermen's Pier,"1a Yarra St, Geelong VIC 3220, Australia",Geelong,VIC,(03) 5222 4100,http://www.fishermenspier.com.au/,,Expensive,4.2,,Seafood Restaurant | Rated 4.2/5 (802 reviews) | Expensive / upscale tier,Google Places API (New)
Parkers Steakhouse,"2 Shorts Pl, Geelong VIC 3220, Australia",Geelong,VIC,(03) 5221 8485,https://parkerssteakhouse.com.au/,,Expensive,4.5,,"Farmhouse-style stone and wood restaurant, offering grilled meat dishes from regional producers. | Steak House | Rated 4.5/5 (699 reviews) | Expensive / upscale tier",Google Places API (New)
Squires Loft Geelong,"76 Preston St, Geelong West VIC 3218, Australia",Geelong West,VIC,(03) 5222 5864,https://squiresloftgeelongtorquay.com.au/,,Expensive,4.6,,"Classic grillhouse chain serving hearty portions of grass-fed steaks and ribs, plus surf 'n' turf. | Restaurant | Rated 4.6/5 (811 reviews) | Expensive / upscale tier",Google Places API (New)
See Restaurant,"123 Parkyn Parade, Mooloolaba QLD 4557, Australia",Mooloolaba,QLD,(07) 5444 5044,https://www.seerestaurant.com.au/,admin@seerestaurant.com.au,Expensive,4.5,,Fine wine and Modern Australian seafood menus served in an intimate dining room with ocean views. | Seafood Restaurant | Rated 4.5/5 (960 reviews) | Expensive / upscale tier,Google Places API (New)
Harry's On Buderim,"11 Harrys Ln, Buderim QLD 4556, Australia",Buderim,QLD,(07) 5445 6661,http://harrysonbuderim.com.au/,info@harrysonbuderim.com.au,Expensive,4.7,,Modern Australian dining in a century-old home with a veranda offering rain forest views. | Restaurant | Rated 4.7/5 (752 reviews) | Expensive / upscale tier,Google Places API (New)
The Long Apron,"68 Balmoral Rd, Montville QLD 4560, Australia",Montville,QLD,(07) 5452 1111,https://www.worldsapart.club/spicers/clovelly-estate/dining/the-long-apron?utm_source=google&utm_medium=organic&utm_campaign=gmb,,Very Expensive,4.4,,"Celebrated Modern Australian tasting menus, plated in an elegant dining room with vintage decor. | Restaurant | Rated 4.4/5 (337 reviews) | Very expensive / luxury tier",Google Places API (New)
The Boat Shed & The Boat Shed Takeaway,"(Behind the pool), The Esplanade, Cotton Tree QLD 4558, Australia",Cotton Tree,QLD,(07) 5443 3808,https://www.theboatshed.com.au/,,Expensive,4.3,,"Cocktails and creative Modern Australian mains, tapas and desserts, with panoramic river views. | Restaurant | Rated 4.3/5 (1744 reviews) | Expensive / upscale tier",Google Places API (New)
Sails Restaurant Noosa,"75 Hastings St, Noosa Heads QLD 4567, Australia",Noosa Heads,QLD,(07) 5447 4235,http://www.sailsnoosa.com.au/,,Very Expensive,4.5,,Thoughtfully sourced Modern Australian cuisine in a quietly stylish spot with 3-storey wine cellar. | Restaurant | Rated 4.5/5 (1174 reviews) | Very expensive / luxury tier,Google Places API (New)
Rickys River Bar & Restaurant,"2 Quamby Pl, Noosa Heads QLD 4567, Australia",Noosa Heads,QLD,(07) 5447 2455,http://rickys.com.au/,,Expensive,4.5,,"Fine Modern European cuisine in a light, elegantly designed space with tranquil water views. | Restaurant | Rated 4.5/5 (922 reviews) | Expensive / upscale tier",Google Places API (New)
Wildflower Kitchen & Bar,"9 Florey Blvd, Birtinya QLD 4575, Australia",Birtinya,QLD,(07) 5334 9555,http://www.wildflowerkitchen.com.au/,wildflower@mercurekawanawaters.com.au,Expensive,4.1,,Restaurant | Rated 4.1/5 (148 reviews) | Expensive / upscale tier,Google Places API (New)
Locale,"62 Hastings St, Noosa Heads QLD 4567, Australia",Noosa Heads,QLD,(07) 5447 5111,http://www.localenoosa.com.au/,,Expensive,4.5,,"Refined Italian restaurant/bar with black decor, glass walls & plush banquettes. | Italian Restaurant | Rated 4.5/5 (1234 reviews) | Expensive / upscale tier",Google Places API (New)
Bistro C,"49 Hastings St, Noosa Heads QLD 4567, Australia",Noosa Heads,QLD,(07) 5447 2855,http://www.bistroc.com.au/,,Expensive,4.4,,Modern Australian cuisine and sunset cocktails by a stylish beachfront boardwalk. | Bistro | Rated 4.4/5 (2320 reviews) | Expensive / upscale tier,Google Places API (New)
The Mez Club,"4/85-87 Jonson St, Byron Bay NSW 2481, Australia",Byron Bay,NSW,0401 262 850,http://www.mezclub.com.au/?utm_source=GMB,,Expensive,4.5,,Restaurant | Rated 4.5/5 (1562 reviews) | Expensive / upscale tier,Google Places API (New)
Bang Bang Byron Bay,"4/1 Byron St, Byron Bay NSW 2481, Australia",Byron Bay,NSW,(02) 5602 5603,http://www.bangbangbyronbay.com/,bangbangbyronbay@gmail.com,Expensive,4.6,,Intimate kitchen with a garden vibe furnishing eclectic Asian fare & inventive drinks. | Asian Restaurant | Rated 4.6/5 (1563 reviews) | Expensive / upscale tier,Google Places API (New)
Beach Byron Bay,"2 Massinger St, Byron Bay NSW 2481, Australia",Byron Bay,NSW,1300 583 766,http://www.beachbyronbay.com.au/,,Expensive,4.2,,"Modern Australian menu in a light-filled, stylish beachfront cafe/restaurant with outdoor seats. | Restaurant | Rated 4.2/5 (1074 reviews) | Expensive / upscale tier",Google Places API (New)
Nautilus Restaurant,"17 Murphy St, Port Douglas QLD 4877, Australia",Port Douglas,QLD,(07) 4099 5330,http://www.nautilus-restaurant.com.au/,,Very Expensive,4.6,,"Upmarket Modern Australian food, with à la carte and tasting menus, in a tropical outdoor space. | Restaurant | Rated 4.6/5 (1486 reviews) | Very expensive / luxury tier",Google Places API (New)
Atrium Garden Restaurant,"Marine Terrace &, Essex St, Fremantle WA 6160, Australia",Fremantle,WA,(08) 9432 4811,https://www.rydges.com/accommodation/perth-wa/esplanade-hotel-fremantle-by-rydges/eat-drink/atrium-garden-restaurant/,,Expensive,3.7,,"Globally inspired buffet offerings, including seafood & roasted meats, in a sleek, airy space. | Family Restaurant | Rated 3.7/5 (115 reviews) | Expensive / upscale tier",Google Places API (New)
Squires Loft Ballarat,"10 Grenville St S, Ballarat Central VIC 3350, Australia",Ballarat Central,VIC,(03) 5332 6777,https://squiresloft.com.au/our-locations/ballarat/,ballarat@squiresloft.com.au,Expensive,4.4,,Classic steaks served in a large 1871 building with high ceilings and polished wooden floorboards. | Steak House | Rated 4.4/5 (566 reviews) | Expensive / upscale tier,Google Places API (New)
The Woodhouse Bar & Grill,"101 Williamson St, Bendigo VIC 3550, Australia",Bendigo,VIC,(03) 5443 8671,http://www.thewoodhouse.com.au/,info@thewoodhouse.com.au,Expensive,4.7,,"Wagyu beef in a friendly, rustic steakhouse with outdoor seats and a fireplace. | Restaurant | Rated 4.7/5 (1157 reviews) | Expensive / upscale tier",Google Places API (New)
Black Cow Bistro,"70 George St, Launceston TAS 7250, Australia",Launceston,TAS,(03) 6331 9333,http://www.blackcowbistro.com.au/,info@blackcowbistro.com.au,Expensive,4.5,,"Classy steakhouse in a former butchery, showcasing premium, free-range beef amid colourful murals. | Bistro | Rated 4.5/5 (1124 reviews) | Expensive / upscale tier",Google Places API (New)
Brisbane Street Bistro,"24 Brisbane St, Launceston TAS 7250, Australia",Launceston,TAS,(03) 6333 0888,http://brisbanestreetbistro.com/,office@brisbanestreetbistro.com.au,Expensive,4.6,,Creative Modern French-Australian dishes in an elegant locale with chandeliers and dark walls. | Restaurant | Rated 4.6/5 (182 reviews) | Expensive / upscale tier,Google Places API (New)
Mudbar Restaurant Launceston,"28 Seaport Blvd, Launceston TAS 7250, Australia",Launceston,TAS,(03) 6334 5066,https://www.mudbar.com.au/,booking@mudbar.com.au,Expensive,4.4,,"Contemporary dining room with outdoor tables overlooking a marina, serving Modern Australian dishes. | Restaurant | Rated 4.4/5 (2159 reviews) | Expensive / upscale tier",Google Places API (New)
A Touch of Salt,"86-124 Ogden St, Townsville City QLD 4810, Australia",Townsville City,QLD,(07) 4724 4441,http://www.atouchofsalt.com.au/,,Expensive,4.7,,Eclectic Modern Australian dishes served in polished surrounds with expansive outdoor seating. | Restaurant | Rated 4.7/5 (814 reviews) | Expensive / upscale tier,Google Places API (New)
Jam Corner,"1 Palmer St, South Townsville QLD 4810, Australia",South Townsville,QLD,(07) 4721 4900,https://jamcorner.com.au/,manager@jamcorner.com.au,Expensive,4.4,,"Creative Modern Australian fare and tasting menus, served all day in a stylish setting. | Restaurant | Rated 4.4/5 (856 reviews) | Expensive / upscale tier",Google Places API (New)
Dynasty Chinese Seafood Restaurant,"228 Flinders St, Townsville City QLD 4810, Australia",Townsville City,QLD,(07) 4772 7099,https://www.dynastyrestauranttsv.com.au/,,Expensive,4.2,,Chinese Restaurant | Rated 4.2/5 (276 reviews) | Expensive / upscale tier,Google Places API (New)
Amelia Park Restaurant,"3857 Caves Rd, Wilyabrup WA 6280, Australia",Wilyabrup,WA,(08) 9755 6747,https://www.ameliaparkrestaurant.com.au/,dine@ameliaparkrestaurant.com.au,Very Expensive,4.7,,Restaurant | Rated 4.7/5 (587 reviews) | Very expensive / luxury tier,Google Places API (New)
Voyager Estate,"41 Stevens Rd, Margaret River WA 6285, Australia",Margaret River,WA,(08) 9757 6354,http://www.voyagerestate.com.au/,restaurant@voyagerestate.com.au,Expensive,4.6,,"Family-owned vineyard for organic wine with an upscale restaurant, shop, events & weddings. | Winery | Rated 4.6/5 (675 reviews) | Expensive / upscale tier",Google Places API (New)
Wills Domain,"17 Brash Rd, Yallingup WA 6282, Australia",Yallingup,WA,(08) 9755 2327,http://www.willsdomain.com.au/,,Expensive,4.7,,"Winery restaurant with leafy views, plating sustainably sourced Modern Australian food and wine. | Winery | Rated 4.7/5 (391 reviews) | Expensive / upscale tier",Google Places API (New)
Yarri Restaurant + Bar,"Unit 7/16 Cyrillean Way, Dunsborough WA 6281, Australia",Dunsborough,WA,(08) 9786 5030,http://yarri.com.au/,hello@yarri.com.au,Expensive,4.7,,"Stylish, contemporary destination for fixed menus highlighting seasonal, area-sourced cuisine. | Restaurant | Rated 4.7/5 (1043 reviews) | Expensive / upscale tier",Google Places API (New)
Blue Manna Bistro,"1/16 Cyrillean Way, Dunsborough WA 6281, Australia",Dunsborough,WA,(08) 9786 5051,http://www.bluemannabistro.com.au/,info@bluemannabistro.com.au,Expensive,4.8,,Seafood Restaurant | Rated 4.8/5 (1822 reviews) | Expensive / upscale tier,Google Places API (New)
Clairault Streicker,"3277 Caves Rd, Wilyabrup WA 6282, Australia",Wilyabrup,WA,(08) 9755 6225,https://www.clairaultstreickerwines.com.au/,,Expensive,4.7,,Winery | Rated 4.7/5 (205 reviews) | Expensive / upscale tier,Google Places API (New)
Meletos,"12 St Huberts Rd, Coldstream VIC 3770, Australia",Coldstream,VIC,(03) 8727 3030,http://www.meletos.com/,,Expensive,4.3,,"Modern European fine dining in an airy restaurant with high, gabled ceilings and panoramic views. | Restaurant | Rated 4.3/5 (1779 reviews) | Expensive / upscale tier",Google Places API (New)
Fondata 1872,"150 Eltham-Yarra Glen Rd, Kangaroo Ground VIC 3097, Australia",Kangaroo Ground,VIC,(03) 9712 0742,http://fondata1872.com/,,Expensive,4.6,,Italian Restaurant | Rated 4.6/5 (927 reviews) | Expensive / upscale tier,Google Places API (New)
Eleonore's Restaurant @ Chateau Yering,"42 Melba Hwy, Yering VIC 3770, Australia",Yering,VIC,(03) 9237 3333,http://www.chateauyering.com.au/,stay@chateauyering.com.au,Expensive,4.3,,"Modern Australian fine dining in an 1850s building with plush, old-world decor & vineyard views. | Restaurant | Rated 4.3/5 (205 reviews) | Expensive / upscale tier",Google Places API (New)
"Coombe Yarra Valley - Wedding Venue, Restaurant, Cellar Door, and Tours","673-675 Maroondah Hwy, Coldstream VIC 3770, Australia",Coldstream,VIC,(03) 9739 0173,https://www.coombeyarravalley.com.au/,enquiries@coombeyarravalley.com.au,Expensive,4.5,,Chic winery & restaurant with garden backdrops in the former home of opera singer Dame Nellie Melba. | Restaurant | Rated 4.5/5 (839 reviews) | Expensive / upscale tier,Google Places API (New)
Zonzo Estate Yarra Valley,"957 Healesville-Yarra Glen Rd, Yarra Glen VIC 3775, Australia",Yarra Glen,VIC,(03) 9730 2500,http://www.zonzo.com.au/,info@zonzo.com.au,Expensive,4.6,,"Traditional Italian cuisine in an airy space with a fireplace, communal tables and vineyard views. | Italian Restaurant | Rated 4.6/5 (2145 reviews) | Expensive / upscale tier",Google Places API (New)
Stones of the Yarra Valley,"14 St Huberts Rd, Coldstream VIC 3770, Australia",Coldstream,VIC,(03) 8727 3000,https://www.stonesoftheyarravalley.com/,info@stonesoftheyarravalley.com,Expensive,4.6,,"Modern Australian tasting menus with matching wines, offered in a vintage farmhouse setting. | Wedding Venue | Rated 4.6/5 (784 reviews) | Expensive / upscale tier",Google Places API (New)
Levantine Hill Estate,"882 Maroondah Hwy, Coldstream VIC 3770, Australia",Coldstream,VIC,(03) 5962 1333,https://www.levantinehill.com.au/pages/cellar-door-dining,,Very Expensive,4.2,,Winery | Rated 4.2/5 (964 reviews) | Very expensive / luxury tier,Google Places API (New)
Tokar Estate,"6 Maddens Ln, Coldstream VIC 3770, Australia",Coldstream,VIC,(03) 5964 9585,http://tokarestate.com.au/,bookings@tokarestate.com.au,Expensive,4.4,,Winery | Rated 4.4/5 (342 reviews) | Expensive / upscale tier,Google Places API (New)
Steels Gate Wines,"1974 Melba Hwy, Dixons Creek VIC 3775, Australia",Dixons Creek,VIC,0434 420 447,http://www.steelsgate.com.au/,,Expensive,4.8,,Winery | Rated 4.8/5 (456 reviews) | Expensive / upscale tier,Google Places API (New)
Yering Station Winery,"38 Melba Hwy, Yering VIC 3770, Australia",Yering,VIC,(03) 9730 0100,http://www.yering.com/,info@yering.com,Expensive,4.2,,"Luxe winery since 1838 with grand modern & historic buildings, an upscale restaurant & scenic views. | Winery | Rated 4.2/5 (994 reviews) | Expensive / upscale tier",Google Places API (New)
Squires Loft Nunawading,"54/288 Whitehorse Rd, Nunawading VIC 3131, Australia",Nunawading,VIC,(03) 9894 0583,https://squiresloft.com.au/,,Expensive,4.1,,"Classic grillhouse chain serving hearty portions of grass-fed steaks and ribs, plus surf 'n' turf. | Steak House | Rated 4.1/5 (810 reviews) | Expensive / upscale tier",Google Places API (New)
Doot Doot Doot,"Jackalope Hotel, 166 Balnarring Rd, Merricks North VIC 3926, Australia",Merricks North,VIC,(03) 5931 2500,https://dootdootdoot.com.au/,,Very Expensive,4.6,,Fine Dining Restaurant | Rated 4.6/5 (352 reviews) | Very expensive / luxury tier,Google Places API (New)
Ten Minutes by Tractor,"1333 Mornington-Flinders Rd, Main Ridge VIC 3928, Australia",Main Ridge,VIC,(03) 5989 6455,http://www.tenminutesbytractor.com.au/,,Expensive,4.6,,Restaurant | Rated 4.6/5 (905 reviews) | Expensive / upscale tier,Google Places API (New)
Squires Loft Mornington,"104 Main St, Mornington VIC 3931, Australia",Mornington,VIC,(03) 5976 8482,http://squiresloftmornington.com.au/,,Expensive,4.6,,"Classic grillhouse chain serving hearty portions of grass-fed steaks and ribs, plus surf 'n' turf. | Steak House | Rated 4.6/5 (1183 reviews) | Expensive / upscale tier",Google Places API (New)
The Dining Room,"142 Arthurs Seat Rd, Red Hill VIC 3937, Australia",Red Hill,VIC,(03) 5989 2933,https://www.thediningroomredhill.com.au/,,Expensive,4.6,,Restaurant | Rated 4.6/5 (156 reviews) | Expensive / upscale tier,Google Places API (New)
Loquat x Voodoo Lounge,"3183 Point Nepean Rd, Sorrento VIC 3943, Australia",Sorrento,VIC,(03) 5984 4444,http://www.loquat.com.au/#!about1/cuw2,,Expensive,4.8,,Seasonal Modern Australian food in a light-filled restaurant with decorative ceilings and a veranda. | Restaurant | Rated 4.8/5 (476 reviews) | Expensive / upscale tier,Google Places API (New)
The Baths Sorrento,"3278 Point Nepean Rd, Sorrento VIC 3943, Australia",Sorrento,VIC,(03) 5984 1500,http://thebaths.com.au/,,Expensive,4.1,,Restaurant | Rated 4.1/5 (1087 reviews) | Expensive / upscale tier,Google Places API (New)
Appellation Restaurant,"Seppeltsfield Rd &, Stonewell Rd, Marananga SA 5355, Australia",Marananga,SA,(08) 8562 2722,https://thelouise.com.au/dine/appellation/,reserve@beckons.com,Very Expensive,4.5,,"Elegant Modern Australian cuisine & choice Barossa wines served in a bright, sophisticated setting. | Restaurant | Rated 4.5/5 (139 reviews) | Very expensive / luxury tier",Google Places API (New)
1918 Bistro & Grill,"94 Murray St, Tanunda SA 5352, Australia",Tanunda,SA,(08) 8563 0405,http://www.1918.com.au/,enquiries@1918.com.au,Expensive,4.5,,Upscale Modern Australian dishes & locally sourced wines in a charming 1918 home with fireplaces. | Restaurant | Rated 4.5/5 (1396 reviews) | Expensive / upscale tier,Google Places API (New)
Vintners Bar & Grill,"752 Stockwell Rd, Angaston SA 5353, Australia",Angaston,SA,(08) 8564 2488,http://www.vintners.com.au/,enquiries@vintners.com.au,Expensive,4.6,,Locally sourced Australian cuisine & a robust wine selection in a stone house with vineyard views. | Bar & Grill | Rated 4.6/5 (716 reviews) | Expensive / upscale tier,Google Places API (New)
St Hugo,"2141 Barossa Valley Way, Rowland Flat SA 5352, Australia",Rowland Flat,SA,1300 162 992,http://www.sthugo.com/,feedback@vinarchy.com,Expensive,4.6,,Restaurant | Rated 4.6/5 (540 reviews) | Expensive / upscale tier,Google Places API (New)
fermentAsian,"90 Murray St, Tanunda SA 5352, Australia",Tanunda,SA,(08) 8563 0765,http://www.fermentasian.com.au/,,Expensive,4.5,,"Southeast Asian food using homegrown produce, plus fine wines, in a classic stone house with a deck. | Asian Restaurant | Rated 4.5/5 (752 reviews) | Expensive / upscale tier",Google Places API (New)
The Cellar Kitchen Restaurant,"Pioneer Avenue, Via The, Barossa Valley Way, Rowland Flat SA 5352, Australia",Rowland Flat,SA,(08) 8524 0000,https://www.novotelbarossa.com/dining-en.html,,Expensive,3.8,,Restaurant | Rated 3.8/5 (167 reviews) | Expensive / upscale tier,Google Places API (New)
The Herring Room,"94 Pittwater Rd, Manly NSW 2095, Australia",Manly,NSW,(02) 9977 2572,http://www.theherringroom.com.au/,info@theherringroom.com.au,Expensive,4.7,,Seafood Restaurant | Rated 4.7/5 (835 reviews) | Expensive / upscale tier,Google Places API (New)
Manly Pavilion,"West Esplanade, Manly NSW 2095, Australia",Manly,NSW,(02) 9974 2041,https://www.theboathousegroup.com.au/venues/manly-pavilion,info@theboathousegroup.com.au,Expensive,4.3,,Bistro | Rated 4.3/5 (1193 reviews) | Expensive / upscale tier,Google Places API (New)
Hugos Manly,"Manly Wharf, Shop/1 E Esplanade, Manly NSW 2095, Australia",Manly,NSW,(02) 8116 8555,http://www.hugosmanly.com.au/,manly.functions@hugosmanly.com.au,Expensive,4.4,,"High-end cocktail bar and club with an outdoor terrace and chic furniture, plus wood-fired pizza. | Restaurant | Rated 4.4/5 (1955 reviews) | Expensive / upscale tier",Google Places API (New)
Garfish Manly,"1/39 E Esplanade, Manly NSW 2095, Australia",Manly,NSW,(02) 9977 0707,http://www.garfish.com.au/,info@garfish.com.au,Expensive,4.5,,Local seafood chain offering a seasonal menu in elegant surrounds; some branches serve breakfast. | Seafood Restaurant | Rated 4.5/5 (1331 reviews) | Expensive / upscale tier,Google Places API (New)
Pilu at Freshwater,"Moore Rd, Freshwater NSW 2096, Australia",Freshwater,NSW,(02) 9938 3331,https://pilu.com.au/,,Very Expensive,4.6,,"Noted restaurant creating Sardinian dishes with a modern twist, plus a beach kiosk serving panini. | Italian Restaurant | Rated 4.6/5 (1536 reviews) | Very expensive / luxury tier",Google Places API (New)
Public Dining Room Balmoral,"2A The Esplanade, Mosman NSW 2088, Australia",Mosman,NSW,(02) 9968 4880,https://publicdiningroom.com.au/,info@publicdiningroom.com.au,Very Expensive,4.5,,"Elevated, seasonal Australian fare in elegant digs with ceiling-high windows, water views & a patio. | Restaurant | Rated 4.5/5 (1075 reviews) | Very expensive / luxury tier",Google Places API (New)
"LARK Cellar Door, Hobart","14 Davey St, Hobart TAS 7000, Australia",Hobart,TAS,(03) 6231 9088,https://larkdistillery.com/,,Expensive,4.6,,Bar | Rated 4.6/5 (1114 reviews) | Expensive / upscale tier,Google Places API (New)
Me Wah Restaurant,"16 Magnet Ct, Sandy Bay TAS 7005, Australia",Sandy Bay,TAS,(03) 6223 3688,http://www.mewah.com.au/,,Expensive,4.4,,High-end Chinese cuisine in a warmly-lit dining room with wood-carved furniture and water features. | Chinese Restaurant | Rated 4.4/5 (845 reviews) | Expensive / upscale tier,Google Places API (New)
Dundees on the Waterfront,"1 Marlin Parade, Cairns City QLD 4870, Australia",Cairns City,QLD,(07) 4051 0399,https://www.dundees.com.au/,dundees@dundees.com.au,Expensive,4.6,,"Steak, seafood and Australian sampler plates with crocodile and kangaroo, served by the waterfront. | Seafood Restaurant | Rated 4.6/5 (5287 reviews) | Expensive / upscale tier",Google Places API (New)
EXP. Restaurant,"2188 Broke Rd, Pokolbin NSW 2320, Australia",Pokolbin,NSW,0478 374 677,http://www.exprestaurant.com.au/,reservations@exprestaurant.com.au,Expensive,4.8,,Restaurant | Rated 4.8/5 (812 reviews) | Expensive / upscale tier,Google Places API (New)
Bistro Molines,"749 Mount View Rd, Mount View NSW 2325, Australia",Mount View,NSW,(02) 4990 9553,https://bistromolines.com.au/bistro-molines/,dine@bistromolines.com.au,Expensive,4.6,,"Light-filled restaurant with country-chic decor and vineyard views, serving refined French food. | Restaurant | Rated 4.6/5 (1000 reviews) | Expensive / upscale tier",Google Places API (New)
Circa 1876 Restaurant The Convent Hunter Valley,"64 Halls Rd, Pokolbin NSW 2320, Australia",Pokolbin,NSW,(02) 4998 4999,https://convent.com.au/dining/circa-1876,reservations@convent.com.au,Expensive,4.5,,Farm-to-table Modern Australian dining under exposed beams in an 1800s slab cottage on lush grounds. | Restaurant | Rated 4.5/5 (982 reviews) | Expensive / upscale tier,Google Places API (New)
Flame Hill Vineyard,"249 Western Ave, Montville QLD 4560, Australia",Montville,QLD,(07) 5478 5920,http://www.flamehill.com.au/,vineyard@flamehill.com.au,Expensive,4.1,,"Restaurant in a scenic winery, crafting Modern Australian cuisine from locally sourced produce. | Vineyard | Rated 4.1/5 (643 reviews) | Expensive / upscale tier",Google Places API (New)
Spicers Clovelly Estate,"38-68 Balmoral Rd, Montville QLD 4560, Australia",Montville,QLD,1300 252 380,https://www.worldsapart.club/spicers/clovelly-estate?utm_source=google&utm_medium=organic&utm_campaign=gmb,reception.clovelly@spicersretreats.com,Expensive,4.8,,"Chic lodging with elegant decor and free Wi-Fi, plus a French restaurant and an outdoor pool. | Hotel | Rated 4.8/5 (451 reviews) | Expensive / upscale tier",Google Places API (New)
Cinco Bistro,"589 Old Cleveland Rd, Camp Hill QLD 4152, Australia",Camp Hill,QLD,(07) 3843 6666,https://www.cincobistro.com/,peter@cincobistro.com,Expensive,4.6,,Upscale restaurant serving inventive Modern Australian cuisine in a cosy dining room. | Restaurant | Rated 4.6/5 (603 reviews) | Expensive / upscale tier,Google Places API (New)
Moo Moo The Wine Bar + Grill,"Broadbeach on the Park, 2685 Gold Coast Hwy, Broadbeach QLD 4218, Australia",Broadbeach,QLD,,https://www.moomoorestaurant.com/gold-coast/,functions.gc@moomoorestaurant.com,Very Expensive,4.3,,Specialty steaks and fine wines served in a bold dining room with cool lighting and leather chairs. | Bar & Grill | Rated 4.3/5 (1712 reviews) | Very expensive / luxury tier,Google Places API (New)
Harvest Buffet,"1 Casino Dr, Broadbeach QLD 4218, Australia",Broadbeach,QLD,1800 074 344,https://www.star.com.au/goldcoast/eat-and-drink/restaurants/harvest-buffet?utm_medium=organic&utm_source=gmb&utm_content=listing&utm_term=GC-organic&utm_campaign=harvest-buffet,,Expensive,3.8,,Buffet Restaurant | Rated 3.8/5 (1579 reviews) | Expensive / upscale tier,Google Places API (New)
Yellowfin Seafood Restaurant,"Unit 5/20 Queensland Ave, Broadbeach QLD 4218, Australia",Broadbeach,QLD,1300 070 564,https://www.yellowfinrestaurant.com.au/,,Expensive,4.1,,"Locally sourced seafood and sharing platters in a relaxed, open space with outdoor seating. | Seafood Restaurant | Rated 4.1/5 (419 reviews) | Expensive / upscale tier",Google Places API (New)
Kadota Restaurant,"1 Camp St, Daylesford VIC 3460, Australia",Daylesford,VIC,0448 605 277,http://kadotarestaurant.com.au/,info@kadotarestaurant.com.au,Very Expensive,4.8,,A curated menu of Japanese dishes & cocktails in a unique space with colourful paintings & decor. | Restaurant | Rated 4.8/5 (496 reviews) | Very expensive / luxury tier,Google Places API (New)
The Meat & Wine Co Chadstone,"Chadstone Shopping Centre, Shop HT002/1341 Dandenong Rd, Chadstone VIC 3148, Australia",Chadstone,VIC,(03) 9938 8808,https://themeatandwineco.com/melbourne-restaurants/chadstone/?utm_source=google&utm_medium=organic&utm_campaign=yext&utm_content=booking-chadstone,,Expensive,4.5,,"Steaks, ribs & skewers, plus a long wine list, in a sophisticated, Afro-centric chophouse. | Steak House | Rated 4.5/5 (1395 reviews) | Expensive / upscale tier",Google Places API (New)
The Meat & Wine Co Hawthorn East,"482 Riversdale Rd, Hawthorn East VIC 3123, Australia",Hawthorn East,VIC,(03) 9882 8728,https://themeatandwineco.com/melbourne-restaurants/hawthorn-east/?utm_source=google&utm_medium=organic&utm_campaign=yext&utm_content=booking-hawthorn-east,,Expensive,4.4,,"Steaks, ribs & skewers, plus a long wine list, in a sophisticated, Afro-centric chophouse. | Steak House | Rated 4.4/5 (1348 reviews) | Expensive / upscale tier",Google Places API (New)
